52	67	64	97
13	98	43	49
61	84	36	18
22	27	91	75
27	38	97	41
49	62	73	95
40	73	44	52
50	79	55	16
42	10	16	45
14	83	91	42
47	54	49	99
32	100	79	33
21	21	48	69
92	39	87	82
48	35	36	12
37	50	41	64
18	64	67	50
28	44	72	61
90	30	42	100
63	21	99	26
25	91	29	29
49	57	51	36
71	39	44	59
86	49	59	18
69	54	100	49
20	71	48	76
33	63	73	21
17	28	89	18
21	15	27	96
39	97	55	28
77	36	46	98
92	87	27	31
87	54	65	59
33	45	40	29
74	87	48	62
55	71	99	45
78	36	84	71
68	80	65	44
43	93	47	40
53	29	52	83
77	98	14	41
100	37	47	28
85	77	18	78
81	49	52	66
66	84	11	60
89	99	38	10
84	60	62	51
26	66	61	14
25	78	61	41
54	52	97	11
26	51	49	92
65	69	52	42
49	99	13	95
91	56	53	36
20	76	43	95
13	76	20	77
31	92	13	19
71	99	36	45
52	67	55	75
31	27	53	57
95	50	76	12
77	35	89	78
77	38	76	19
58	58	28	84
24	21	58	13
35	94	63	45
37	29	16	39
26	41	12	11
48	75	53	91
100	31	96	94
73	41	17	42
91	19	44	76
42	63	54	46
47	89	90	77
40	34	13	54
35	61	70	22
27	64	21	55
13	33	90	41
81	79	40	62
20	32	87	85
46	14	95	65
31	33	39	81
88	37	87	77
16	67	18	55
14	41	91	16
40	11	35	71
75	89	30	97
13	92	63	29
50	54	31	59
82	46	88	97
17	98	25	79
20	74	33	24
56	50	58	32
35	45	92	32
71	33	53	54
10	87	71	48
71	58	50	68
54	38	60	63
15	22	44	70
98	30	13	16
80	66	69	18
35	87	60	63
43	20	98	18
95	62	98	13
19	95	57	53
99	97	53	43
68	57	76	66
64	28	97	18
90	40	50	68
89	38	10	93
76	16	30	99
90	48	55	30
95	92	14	15
76	94	61	42
22	87	33	58
58	100	67	82
82	22	86	95
21	91	29	23
52	80	45	97
12	43	12	31
72	46	71	78
77	74	27	73
15	10	92	94
74	21	34	63
92	17	76	69
27	30	90	80
78	93	65	39
100	24	31	17
68	88	38	41
81	24	13	35
95	80	60	33
96	44	11	74
17	42	49	43
63	47	45	56
72	47	45	63
52	81	61	49
98	37	93	46
73	32	16	62
38	59	21	76
62	32	23	67
50	26	92	43
79	88	62	35
76	85	21	99
83	72	52	61
36	100	59	21
59	74	30	66
26	52	53	43
80	58	42	35
26	94	55	72
74	36	62	57
29	54	25	78
69	89	11	30
56	89	25	45
25	23	69	78
81	47	78	72
85	71	10	56
78	93	79	66
38	20	93	36
26	28	74	16
66	16	71	16
37	15	84	13
11	80	41	100
27	89	91	99
40	86	22	60
13	10	21	97
66	99	18	31
81	93	55	96
17	41	100	27
90	64	77	68
79	40	39	71
28	49	55	20
20	75	98	87
82	98	44	24
27	80	31	86
15	10	59	85
93	31	76	63
80	96	16	73
93	79	61	96
51	10	55	44
71	47	45	36
25	77	27	92
25	14	22	57
18	29	93	85
29	22	85	36
46	88	36	27
60	78	44	51
93	45	35	51
79	55	34	100
87	57	96	85
31	79	87	28
38	46	99	12
65	78	16	67
77	82	40	11
79	66	57	82
32	65	95	46
28	95	94	21
52	100	92	84
33	65	22	20
41	97	46	58
41	44	65	14
47	99	24	75
71	91	98	42
39	42	89	55
84	82	24	89
98	53	42	40
41	72	91	38
90	27	79	31
76	31	36	94
65	41	85	78
52	14	22	77
78	12	11	87
49	18	76	51
56	74	33	33
17	56	22	23
86	57	14	39
58	97	25	65
42	78	57	89
99	61	22	23
50	66	34	77
54	66	85	68
18	91	39	38
28	26	66	47
88	98	45	88
77	89	100	14
99	89	45	71
19	12	70	45
11	31	53	41
13	77	73	99
51	41	61	62
44	34	10	90
98	25	34	24
76	80	32	23
46	76	34	69
99	19	16	20
16	25	57	28
49	35	37	93
41	36	40	26
10	71	87	83
16	89	86	99
73	20	51	98
28	78	15	81
85	69	28	28
58	43	30	66
91	85	78	34
38	75	58	72
76	30	93	99
80	47	24	31
39	51	38	82
34	10	93	49
50	63	47	42
48	39	96	41
69	88	18	36
33	80	24	48
78	60	83	22
77	98	70	16
50	24	98	61
33	97	19	50
58	46	84	30
15	27	26	82
29	48	44	39
45	24	39	49
61	11	80	26
39	74	64	84
20	66	24	82
28	63	75	24
56	34	73	84
94	56	48	98
68	79	66	57
72	86	75	33
92	58	63	26
64	88	20	30
41	76	56	40
53	89	33	49
68	93	11	57
26	41	77	29
64	90	98	86
60	38	90	16
62	46	28	33
43	99	34	34
100	70	96	10
38	66	58	42
98	36	62	61
56	26	79	55
66	68	81	50
14	75	24	58
68	41	97	81
58	39	70	49
30	26	94	88
65	45	38	76
62	46	90	41
71	61	28	66
75	57	83	12
65	61	26	12
37	58	33	65
40	52	88	57
68	57	27	85
24	86	36	15
61	11	26	65
69	41	88	13
23	44	57	49
68	99	19	74
31	70	32	100
97	46	37	58
39	71	97	46
87	16	88	63
86	74	94	14
99	13	17	25
30	57	54	38
88	61	20	66
12	76	99	37
39	34	55	78
44	95	90	80
14	68	61	75
99	43	76	10
98	85	72	31
47	20	90	52
27	89	62	67
70	74	64	13
82	90	77	40
13	36	80	65
71	59	28	13
16	15	73	84
71	92	85	96
80	30	54	70
66	22	54	44
56	97	19	38
72	50	20	49
93	35	61	97
43	44	17	12
39	91	14	68
76	46	49	46
72	75	61	20
45	13	35	79
88	63	46	31
35	10	42	14
35	97	91	88
60	32	71	69
46	32	82	15
28	75	30	92
31	75	84	73
26	53	24	26
42	75	11	93
43	72	43	99
66	27	10	16
21	45	53	20
86	33	44	95
58	28	83	17
49	82	33	20
44	80	95	72
18	75	82	65
78	65	33	68
17	73	18	95
62	83	37	86
50	30	16	14
55	53	64	19
21	23	93	88
81	51	29	35
36	35	49	43
47	52	22	83
79	42	14	46
23	54	37	94
96	87	76	18
26	52	46	24
62	59	46	12
84	95	49	18
35	18	45	68
49	95	80	40
68	54	44	22
75	82	43	22
17	39	78	31
41	93	41	35
21	11	52	94
78	21	43	76
70	82	63	49
76	55	90	75
63	29	72	54
18	61	89	62
69	90	24	39
25	96	88	100
82	19	23	63
77	93	11	94
39	47	71	97
91	74	22	66
51	55	100	95
29	86	31	30
81	82	93	67
90	58	82	59
32	96	71	77
34	26	23	86
97	35	30	19
14	19	63	31
37	89	91	95
10	30	41	15
95	89	94	52
28	17	44	26
45	99	37	16
33	11	98	80
39	31	11	49
32	18	15	48
24	28	80	51
67	13	43	24
91	88	12	96
41	86	56	37
64	95	61	16
41	18	35	74
15	74	35	55
47	34	60	17
75	36	77	68
34	66	18	75
59	48	16	98
49	75	49	63
81	82	17	43
64	82	64	45
99	10	19	29
82	49	85	97
39	56	42	13
95	12	21	32
56	88	79	11
82	24	72	72
40	10	54	46
21	58	42	67
15	20	52	10
43	68	44	60
69	22	61	94
77	43	67	87
55	87	37	50
68	44	41	26
65	10	47	21
95	86	23	44
51	87	75	16
36	21	15	16
74	66	66	28
96	47	53	68
11	21	84	52
95	57	27	14
89	78	75	19
72	73	25	10
32	84	71	52
70	37	19	42
86	19	10	56
89	16	78	23
24	99	21	33
91	73	71	51
51	75	50	73
36	23	16	80
64	74	83	70
52	24	18	54
37	71	46	19
60	49	34	70
10	41	84	63
61	37	85	28
82	98	78	28
90	68	69	29
24	50	60	100
53	72	58	42
73	37	92	84
68	66	59	10
28	38	52	21
77	47	66	71
31	99	74	75
64	84	67	18
86	59	84	15
82	49	45	22
100	71	21	62
55	24	87	10
11	44	80	34
22	31	12	78
30	57	98	69
67	19	35	86
63	97	72	82
89	87	14	93
99	10	17	73
26	80	98	56
78	24	98	81
81	33	27	93
85	99	64	26
41	58	60	58
63	57	67	16
37	68	86	19
91	27	95	45
37	15	68	25
43	71	22	53
83	73	38	14
69	72	100	29
71	59	46	35
27	92	59	37
72	13	56	26
85	29	58	61
75	48	47	84
58	74	97	38
52	55	13	10
82	99	27	22
20	45	35	94
57	79	55	28
86	42	91	47
31	70	62	36
74	56	80	17
98	63	100	94
37	24	55	73
27	32	93	51
14	30	81	83
64	69	96	74
13	77	23	25
72	57	70	80
15	26	69	34
79	28	36	91
54	68	33	21
33	10	42	96
54	16	45	39
97	83	13	40
14	44	59	55
48	17	97	100
20	43	50	36
32	14	70	34
98	84	54	65
90	13	36	67
23	98	85	91
98	42	30	78
97	39	46	49
95	42	81	43
51	77	85	92
21	56	12	42
33	89	99	65
33	42	67	96
25	57	22	76
60	100	85	27
88	50	41	41
34	58	66	54
23	48	91	70
100	80	69	15
97	51	19	91
46	83	28	40
83	18	39	89
98	94	99	98
48	35	98	34
69	53	36	92
37	91	18	84
39	24	36	10
89	60	49	87
26	33	40	20
48	19	72	37
48	34	31	72
19	35	73	44
74	75	14	26
90	47	39	13
45	94	57	73
42	42	80	71
59	75	72	87
63	82	47	58
28	76	85	65
54	96	36	90
57	52	15	59
98	81	69	48
94	54	55	10
43	67	85	23
100	92	46	51
26	18	68	73
72	58	29	22
25	13	80	11
15	81	87	39
63	68	32	84
35	44	23	81
67	47	60	96
31	51	68	84
28	77	41	50
69	100	59	58
19	21	74	43
100	38	75	91
73	62	43	100
53	46	78	43
68	93	40	71
66	68	49	88
70	57	50	54
67	39	91	23
11	73	86	81
21	67	96	70
36	70	98	92
20	23	96	83
47	39	59	36
25	63	32	73
58	68	86	63
28	48	13	76
100	13	58	26
20	70	92	86
65	88	21	99
44	16	66	55
86	73	48	80
86	81	89	18
45	46	13	20
35	23	49	39
62	99	74	32
23	61	97	40
23	100	20	85
36	58	60	96
92	47	60	25
88	75	70	91
75	74	61	10
98	52	18	62
60	61	67	55
51	40	12	47
41	67	94	66
24	42	88	78
92	17	40	19
53	70	24	25
50	52	18	99
68	19	15	96
89	55	79	56
19	12	15	38
21	26	27	53
44	25	100	74
68	58	80	54
28	15	41	40
37	34	24	16
52	20	65	94
32	10	92	26
29	73	87	51
73	26	43	77
75	80	97	45
95	73	35	90
93	68	51	34
51	46	42	36
20	89	71	22
33	30	68	77
94	57	61	60
73	61	94	55
30	74	69	97
97	28	59	28
76	62	10	69
59	84	66	37
41	10	44	22
39	61	25	17
36	77	20	18
72	54	64	30
15	96	94	76
35	25	45	94
98	87	34	24
41	82	54	42
67	61	47	23
18	94	86	13
44	80	21	31
56	51	75	53
41	98	49	79
80	17	64	51
87	27	96	16
35	62	58	54
71	66	35	78
52	30	26	56
81	37	24	44
99	80	98	18
87	60	19	23
45	57	56	15
50	90	52	45
23	42	27	86
85	11	90	67
38	33	37	71
59	29	94	73
67	30	26	85
40	91	62	100
97	99	56	47
20	77	99	100
75	29	20	14
88	15	81	62
25	65	92	41
86	30	79	16
27	94	50	87
100	71	45	55
49	53	39	48
71	58	83	96
88	92	61	34
61	36	22	17
21	60	44	49
55	20	26	51
16	83	30	92
44	22	98	82
68	29	67	73
57	98	93	16
86	21	71	72
100	28	86	64
64	45	42	67
18	92	50	47
76	20	19	13
78	19	18	43
31	57	68	93
20	15	74	76
84	69	80	19
65	83	12	82
91	39	48	33
88	18	98	24
89	39	71	72
19	67	80	79
61	10	51	80
87	61	17	41
63	84	25	64
82	92	31	12
91	17	15	99
47	42	53	73
66	83	75	39
66	40	17	97
48	83	94	62
71	35	56	66
32	78	85	13
49	69	11	97
54	17	20	57
18	81	43	33
55	35	74	98
56	76	63	30
67	87	26	19
49	82	83	40
40	39	67	58
45	51	82	72
79	10	28	89
40	21	34	87
55	56	62	24
54	16	89	14
30	44	56	47
48	72	15	62
21	56	81	69
90	15	29	24
30	92	89	73
67	70	83	35
42	92	34	44
94	20	20	17
95	54	26	28
74	87	67	16
93	100	37	15
48	23	68	92
87	71	10	29
72	32	29	29
61	17	36	37
35	36	83	100
36	29	48	80
58	34	61	53
41	39	23	26
78	97	52	49
59	27	38	43
18	55	40	66
45	89	81	88
69	48	30	85
72	51	25	40
91	100	74	68
74	32	65	49
21	12	25	17
25	13	12	57
67	36	80	24
90	69	14	23
58	73	29	10
61	99	37	42
83	99	91	96
62	47	50	49
23	13	50	28
56	74	47	20
83	44	85	68
72	39	67	10
35	17	31	77
36	46	58	13
65	31	29	87
50	22	48	71
15	63	36	74
83	38	39	75
53	69	43	19
100	70	33	42
46	37	91	100
40	16	63	56
34	44	39	34
30	19	10	34
93	44	49	94
77	25	57	71
58	29	100	78
12	52	25	53
85	84	69	62
25	76	32	86
47	28	58	64
47	35	33	63
92	20	63	82
18	47	28	27
85	18	59	31
68	100	14	99
89	20	78	45
85	98	16	50
11	79	53	91
21	95	59	90
26	57	13	32
19	78	42	28
52	12	76	46
48	13	30	99
72	14	74	24
19	78	47	22
69	81	28	96
82	15	40	90
66	100	85	78
68	66	23	31
47	59	17	18
40	16	38	66
89	15	38	31
19	48	38	10
94	76	57	88
19	98	59	95
37	36	86	50
88	41	90	12
16	40	48	87
46	55	78	74
19	70	64	38
53	64	15	99
64	17	11	48
42	25	63	19
100	19	46	92
98	46	69	44
63	93	56	20
99	44	41	62
73	100	65	37
38	38	98	59
65	50	23	32
43	13	99	74
93	66	35	61
55	45	22	43
62	22	67	21
79	50	29	71
31	18	22	11
46	48	56	79
78	10	70	27
94	57	33	52
62	14	83	92
32	98	100	63
75	33	50	73
40	92	94	60
42	67	81	16
16	88	48	95
100	38	16	91
38	15	51	34
49	60	78	73
61	82	57	11
95	77	65	75
34	74	91	15
82	49	51	74
90	17	33	16
75	83	71	72
52	92	50	96
16	53	47	37
44	40	86	95
23	98	54	70
53	57	55	40
25	99	48	97
76	68	20	74
39	27	53	24
15	46	72	73
54	15	61	98
47	40	41	98
24	82	43	93
73	11	80	40
32	28	10	69
82	93	23	98
40	56	10	83
60	67	54	23
82	60	21	35
19	89	27	68
53	74	15	30
11	56	63	52
72	63	76	45
26	22	37	62
74	31	39	77
46	59	100	57
14	74	97	94
30	22	28	43
60	18	14	64
44	43	18	83
32	77	63	52
89	82	61	100
60	96	88	89
51	85	51	37
20	75	79	42
56	40	62	14
34	10	95	57
66	28	14	87
99	40	76	70
20	99	95	57
17	93	88	19
49	72	11	97
83	18	71	93
47	42	19	80
18	26	72	70
19	98	45	14
65	48	38	37
74	61	100	58
29	72	61	95
97	88	48	50
87	86	16	80
47	41	51	24
70	18	66	91
69	72	55	19
91	95	11	54
62	21	78	48
52	78	26	31
58	76	37	33
23	78	30	51
35	28	74	17
58	49	87	74
77	55	93	22
58	97	94	74
89	35	51	29
30	99	22	15
99	29	79	26
55	40	45	86
38	15	26	41
33	32	67	87
54	15	12	95
57	90	97	76
55	14	78	11
61	16	98	84
41	88	59	57
11	11	27	57
71	85	31	52
87	99	78	36
11	42	50	58
44	24	20	96
50	49	95	78
66	83	24	67
53	17	45	16
90	96	83	16
78	15	62	32
29	100	98	26
50	40	35	43
43	35	26	78
44	39	91	39
22	48	33	95
54	89	22	59
62	53	87	21
36	72	68	73
81	93	29	30
57	34	58	47
90	100	88	29
64	59	69	41
63	66	41	76
74	26	31	53
28	73	26	69
43	41	91	38
17	22	56	27
29	57	70	24
25	59	41	67
32	100	88	55
53	33	100	32
43	79	40	88
23	70	87	20
97	19	30	25
56	22	62	45
40	90	68	95
90	32	27	19
93	51	86	43
10	93	33	22
33	42	25	69
35	79	41	48
76	42	93	97
18	81	48	65
32	22	22	91
57	13	12	81
74	94	70	97
82	46	95	33
37	75	45	98
44	49	20	74
43	38	22	13
58	92	55	86
90	39	40	73
47	74	29	56
62	12	40	79
86	34	94	28
54	51	19	67
20	90	31	64
73	92	53	23
74	43	96	50
81	76	65	95
12	23	68	84
75	39	38	96
26	80	25	42
46	67	14	96
14	98	80	23
77	98	55	55
44	57	19	66
27	25	84	88
53	20	20	86
47	62	68	53
52	50	25	96
47	24	18	32
81	82	10	11
19	19	93	82
16	36	19	91
28	84	66	38
59	13	72	91
12	62	73	47
75	83	33	37
71	23	32	20
86	65	50	38
61	90	23	27
90	85	12	31
51	87	41	11
37	92	10	87
73	15	72	57
14	44	20	34
12	84	28	89
21	63	17	14
100	22	58	52
99	62	65	100
22	17	93	13
10	27	72	58
94	63	15	83
58	19	23	70
12	59	34	25
50	65	11	46
94	63	29	10
64	99	11	67
55	81	55	65
82	68	75	87
76	38	10	62
14	100	10	97
30	74	67	48
48	19	32	79
31	71	100	22
37	62	64	88
73	51	26	75
71	25	97	56
81	24	67	38
15	36	46	77
78	34	46	47
15	98	11	63
10	83	88	42
92	98	63	42
38	74	48	100
55	79	84	53
22	38	34	18
96	31	35	23
86	69	44	58
10	67	74	92
88	80	35	50
46	47	69	22
24	24	52	32
64	35	55	94
71	35	13	91
95	36	44	31
19	91	63	80
98	68	52	25
62	59	34	98
51	100	95	84
79	67	91	70
25	67	59	68
27	10	34	62
52	19	16	75
22	15	22	39
95	61	35	82
26	88	44	15
52	17	57	37
17	72	12	91
69	85	21	15
73	27	70	100
79	33	69	63
73	98	84	73
79	58	59	39
28	82	25	58
30	81	10	29
70	15	81	69
46	78	39	16
90	95	57	67
53	75	42	32
89	56	75	90
45	29	94	76
79	14	96	30
19	82	30	74
19	26	40	56
14	96	90	26
25	16	41	63
52	65	40	21
60	27	71	91
90	38	79	18
19	20	10	92
97	78	12	31
59	71	94	78
53	57	60	89
11	52	28	80
94	44	100	88
89	18	26	82
71	14	95	92
67	29	100	46
74	45	98	36
45	38	36	14
57	95	74	54
80	19	67	33
14	81	33	55
61	79	40	76
29	87	47	21
32	53	68	65
74	11	53	61
59	56	71	92
12	27	27	45
25	74	33	36
74	84	80	86
73	96	91	99
11	28	15	30
45	97	52	40
81	80	12	76
18	57	80	92
31	49	98	80
57	19	17	69
92	23	21	54
36	93	62	86
16	73	12	85
37	79	71	64
11	84	77	20
10	74	67	54
80	81	47	87
19	76	94	60
30	74	31	48
97	91	84	73
37	49	73	44
92	79	75	53
56	57	63	19
17	14	76	45
81	11	30	34
22	84	78	75
25	25	30	31
13	57	66	48
70	41	17	34
49	22	29	47
57	77	66	24
95	72	38	76
61	65	67	36
94	93	67	83
57	84	89	48
58	86	14	29
78	44	14	98
100	56	74	88
99	45	21	84
58	66	26	90
67	24	65	35
73	82	80	23
51	79	14	55
29	61	41	44
56	24	76	99
11	13	94	99
71	36	31	42
59	19	38	14
43	37	37	45
73	57	68	59
73	91	42	53
72	10	52	17
21	27	30	90
97	10	35	42
43	74	66	49
48	29	87	55
13	32	54	20
78	21	81	10
28	40	44	21
33	94	42	18
88	53	89	10
70	98	81	96
90	97	98	31
35	87	90	43
99	43	29	23
80	13	11	94
21	13	45	98
38	37	31	58
39	67	40	40
65	92	22	78
60	20	88	22
89	74	97	18
57	65	59	69
74	55	33	26
83	64	81	82
50	28	84	19
11	12	55	64
34	33	81	74
25	70	36	80
89	62	48	62
87	57	24	66
74	15	96	59
97	57	73	14
64	95	27	81
46	69	88	42
76	77	70	21
44	86	52	87
55	63	68	17
25	100	92	20
33	55	41	48
71	31	66	84
92	27	49	44
91	39	75	71
57	45	67	31
16	53	15	75
39	54	70	59
45	24	17	55
29	95	92	61
73	32	50	82
11	95	18	71
89	44	76	76
23	16	82	34
33	18	75	92
69	48	38	99
52	91	43	31
96	86	53	48
52	77	81	97
39	51	16	11
11	25	45	11
16	79	79	82
90	41	94	12
35	28	10	95
95	58	16	20
20	10	53	40
63	89	42	58
51	11	72	36
88	62	52	93
62	88	86	72
82	45	61	45
97	86	81	70
67	77	12	21
83	79	54	16
23	63	88	45
81	37	96	27
12	57	67	63
13	60	80	25
29	30	46	16
63	95	10	86
70	75	43	32
87	70	67	22
13	63	84	43
30	70	42	58
14	16	85	93
77	13	37	36
92	80	41	86
39	61	75	35
10	28	41	96
38	43	69	89
47	99	21	68
57	10	22	84
16	83	39	40
41	21	53	88
84	58	56	93
73	28	54	25
63	65	99	84
56	70	63	28
47	20	97	74
44	39	96	30
31	17	72	37
63	44	49	42
18	90	68	76
46	40	68	98
34	38	50	83
58	53	88	11
67	63	30	26
70	45	15	18
53	97	11	47
95	42	31	62
66	12	96	50
35	90	61	86
91	16	46	93
